id,class,n_points,min_x,min_y,min_z,max_x,max_y,max_z,centroid_x,centroid_y,centroid_z,volume,density,path
Buche_141,Buche,1024,-0.4397960603237152,-0.41567733883857727,-0.8743449449539185,0.3178270757198334,0.5821651220321655,0.9627934098243713,-0.02321855165064335,0.0490269809961319,0.24048513174057007,1.3888555765151978,737.2976840178995,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_141.npy
Buche_142,Buche,1024,-0.3617240786552429,-0.346757709980011,-0.7753632664680481,0.3388384282588959,0.3442448079586029,0.9797222018241882,-0.014810801483690739,0.007274914998561144,0.4777922034263611,0.8496200442314148,1205.2446348842125,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_142.npy
Buche_145,Buche,1024,-0.30304229259490967,-0.4029128849506378,-0.7255845665931702,0.27826154232025146,0.28915107250213623,0.9792214035987854,-0.025212062522768974,-0.024215612560510635,0.5493240356445312,0.6858424544334412,1493.0542625068363,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_145.npy
Buche_146,Buche,1024,-0.29647815227508545,-0.4033952057361603,-0.8574389815330505,0.36849284172058105,0.36109283566474915,0.9736998081207275,0.05427587777376175,-0.12101491540670395,0.31443995237350464,0.9308820366859436,1100.0319692982453,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_146.npy
Buche_147,Buche,1024,-0.3116019070148468,-0.43294039368629456,-0.7975292205810547,0.37769871950149536,0.5223734378814697,0.9748052954673767,0.04274517670273781,-0.008713684976100922,0.3352489769458771,1.1670794486999512,877.4038486759988,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_147.npy
Buche_166,Buche,1024,-0.47078844904899597,-0.5072014927864075,-0.7748432755470276,0.24207796156406403,0.3335937559604645,0.9746019840240479,-0.032511308789253235,-0.022871598601341248,0.57510906457901,1.0485732555389404,976.5650559852297,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_166.npy
Buche_167,Buche,1024,-0.49815696477890015,-0.4079878628253937,-0.9039357900619507,0.3761660158634186,0.432076632976532,0.9987621903419495,0.002096514916047454,0.00025345076574012637,0.21994426846504211,1.3975085020065308,732.7325726675363,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_167.npy
Buche_172,Buche,1024,-0.22360405325889587,-0.231520876288414,-0.5458134412765503,0.26400384306907654,0.2103392630815506,0.9976990222930908,0.011296753771603107,0.002515653148293495,0.3455568253993988,0.33255669474601746,3079.1742165409014,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_172.npy
Buche_173,Buche,1024,-0.32863980531692505,-0.4338269829750061,-0.9919102191925049,0.48251524567604065,0.3730567395687103,0.7900927066802979,0.04004974663257599,-0.01810813695192337,0.16775201261043549,1.166334867477417,877.9639780595234,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_173.npy
Buche_18,Buche,1024,-0.2609291970729828,-0.17775744199752808,-0.44348788261413574,0.19002458453178406,0.12674720585346222,0.9951907992362976,-0.013870904222130775,-0.010228380560874939,0.3310023248195648,0.1975557804107666,5183.346181371431,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_18.npy
Buche_180,Buche,1024,-0.32699137926101685,-0.25202053785324097,-0.590570867061615,0.2934260666370392,0.3116866648197174,0.9999886155128479,0.007967613637447357,-0.01194269210100174,0.21465162932872772,0.5562724471092224,1840.8245911179215,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_180.npy
Buche_188,Buche,1024,-0.38310226798057556,-0.3342694342136383,-0.8644862174987793,0.28690576553344727,0.30638787150382996,0.9425137042999268,-0.022883230820298195,0.030815890058875084,0.23677904903888702,0.7756466865539551,1320.1887118856005,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_188.npy
Buche_19,Buche,1024,-0.3482552170753479,-0.22990022599697113,-0.7014250159263611,0.24343428015708923,0.30291709303855896,0.9963530898094177,-0.04677767679095268,0.06325168907642365,0.6182405948638916,0.5352455377578735,1913.1406574438777,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_19.npy
Buche_190,Buche,1024,-0.4588853120803833,-0.5657271146774292,-0.9541168808937073,0.43906888365745544,0.45811447501182556,0.9767794013023376,-0.007761904038488865,-0.030417153611779213,0.17783454060554504,1.7751944065093994,576.8382303623364,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_190.npy
Buche_191,Buche,1024,-0.33363470435142517,-0.35076388716697693,-0.7290366888046265,0.3293834924697876,0.3501735031604767,0.9858343005180359,-0.011625376529991627,-0.002805357566103339,0.23445846140384674,0.7969592809677124,1284.8837129503054,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_191.npy
Buche_192,Buche,1024,-0.29578733444213867,-0.2021537572145462,-0.6726775169372559,0.22856155037879944,0.21047884225845337,0.991399347782135,-0.03138270601630211,-0.0026186504401266575,0.5108281373977661,0.3600453734397888,2844.0859834329904,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_192.npy
Buche_193,Buche,1024,-0.1480710357427597,-0.168390154838562,-0.5170575380325317,0.19946402311325073,0.15599429607391357,0.9998571872711182,0.018325913697481155,-0.003163386369124055,0.3993587791919708,0.1710093468427658,5987.976791359332,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_193.npy
Buche_197,Buche,1024,-0.34081974625587463,-0.27071115374565125,-0.6916343569755554,0.24414578080177307,0.3986017405986786,0.9601975679397583,-0.05071847885847092,0.039024028927087784,0.46022799611091614,0.6467334032058716,1583.3417524500971,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_197.npy
Buche_200,Buche,1024,-0.4182884097099304,-0.322573721408844,-0.8227617740631104,0.23749740421772003,0.30434659123420715,0.9746723771095276,-0.05428408086299896,0.010377621278166771,0.34976324439048767,0.7389708757400513,1385.7109036597726,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_200.npy
Buche_201,Buche,1024,-0.23847417533397675,-0.2634587287902832,-0.7298251390457153,0.26511505246162415,0.23945552110671997,0.9876008033752441,0.0018982629990205169,0.011287118308246136,0.48405444622039795,0.4349590539932251,2354.244590609096,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_201.npy
Buche_203,Buche,1024,-0.24144011735916138,-0.27970901131629944,-0.5815143585205078,0.19216109812259674,0.18327510356903076,0.9990410804748535,-0.017728006467223167,-0.025810929015278816,0.3939254581928253,0.3172972500324249,3227.257720939455,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_203.npy
Buche_208,Buche,1024,-0.13334695994853973,-0.16807709634304047,-0.6502974629402161,0.25090235471725464,0.2523590922355652,0.9949672818183899,0.025380296632647514,0.036138858646154404,0.4025699496269226,0.26579633355140686,3852.573834702469,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_208.npy
Buche_21,Buche,1024,-0.37267711758613586,-0.2525126338005066,-0.7059360146522522,0.25298354029655457,0.43837976455688477,0.9947776198387146,-0.05983111262321472,0.06919573247432709,0.3954121172428131,0.7351576089859009,1392.8985941022052,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_21.npy
Buche_212,Buche,1024,-0.328528493642807,-0.22657766938209534,-0.7456193566322327,0.31441983580589294,0.23233486711978912,0.9987215399742126,-0.01252005249261856,0.0019359019352123141,0.476958304643631,0.5146800875663757,1989.5854235237725,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_212.npy
Buche_215,Buche,1024,-0.39178702235221863,-0.37069475650787354,-0.7978637218475342,0.21609757840633392,0.4257478713989258,0.9777293801307678,-0.05719246342778206,0.02970905415713787,0.49268293380737305,0.8596448302268982,1191.1896215669922,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_215.npy
Buche_216,Buche,1024,-0.2312217801809311,-0.30973514914512634,-0.4507591724395752,0.4276200234889984,0.20179644227027893,0.9941098093986511,0.0006835224921815097,-0.044628649950027466,0.6785086989402771,0.4869474470615387,2102.8963313788367,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_216.npy
Buche_220,Buche,1024,-0.3644449710845947,-0.3696589469909668,-0.930115282535553,0.4509885013103485,0.2514180541038513,0.9965313076972961,0.04451275244355202,-0.05595109984278679,0.49582749605178833,0.9757444262504578,1049.4551364592226,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_220.npy
Buche_221,Buche,1024,-0.2370443195104599,-0.23113508522510529,-0.5267935991287231,0.20486599206924438,0.23101802170276642,0.9971408247947693,0.007037344854325056,0.0011304080253466964,0.4736912250518799,0.3112334609031677,3290.13466941651,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_221.npy
Buche_223,Buche,1024,-0.22446168959140778,-0.23939503729343414,-0.5248703360557556,0.2083856165409088,0.2562118470668793,0.9967401623725891,-0.005792474839836359,-0.0016938941553235054,0.220249742269516,0.3264191150665283,3137.071184667895,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_223.npy
Buche_225,Buche,1024,-0.49346354603767395,-0.8584321141242981,-0.8207685351371765,0.5579658150672913,0.5177016258239746,0.4989398419857025,0.026120329275727272,-0.10659799724817276,0.1033201664686203,1.9094958305358887,536.2672091892551,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_225.npy
Buche_226,Buche,1024,-0.2667682468891144,-0.21888487040996552,-0.5764504671096802,0.22353026270866394,0.29479289054870605,0.9884708523750305,-0.01454064343124628,0.018030613660812378,0.5428956151008606,0.394133985042572,2598.101252013052,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_226.npy
Buche_227,Buche,1024,-0.5560059547424316,-0.4053148329257965,-0.9814555048942566,0.51176917552948,0.48947587609291077,0.8099059462547302,0.0029273589607328176,0.026812458410859108,0.1369609236717224,1.7115299701690674,598.295103122762,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_227.npy
Buche_23,Buche,1024,-0.2935623228549957,-0.31996482610702515,-0.789995551109314,0.3908461630344391,0.3367541432380676,0.9985395669937134,0.01766860857605934,0.005723046138882637,0.3650822937488556,0.8038821816444397,1273.8185064697943,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_23.npy
Buche_239,Buche,1024,-0.3890029191970825,-0.25229743123054504,-0.9337750673294067,0.3253067433834076,0.27522096037864685,0.9951511025428772,-0.03807803988456726,0.021585708484053612,0.5067750215530396,0.7268415689468384,1408.835217671619,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_239.npy
Buche_24,Buche,1024,-0.3782462477684021,-0.4494574964046478,-0.848290205001831,0.426567405462265,0.5506556034088135,0.9696149826049805,-0.012111886404454708,0.025350628420710564,0.1803404986858368,1.463240385055542,699.8166606515107,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_24.npy
Buche_241,Buche,1024,-0.2946532070636749,-0.3040291965007782,-0.6930525302886963,0.36704644560813904,0.29892680048942566,0.9223073124885559,-0.0015232632867991924,-0.02058851718902588,0.10928919911384583,0.6444894075393677,1588.8546623436173,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_241.npy
Buche_245,Buche,1024,-0.34946495294570923,-0.2068595588207245,-0.9902973175048828,0.23204493522644043,0.335662305355072,0.8737857341766357,-0.04487517848610878,0.043942585587501526,0.45545560121536255,0.5880842804908752,1741.2470184465142,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_245.npy
Buche_254,Buche,1024,-0.25166478753089905,-0.15294280648231506,-0.6777667999267578,0.40519386529922485,0.3934745490550995,0.9967135190963745,0.032513465732336044,0.04824717715382576,0.4019414484500885,0.6010028123855591,1703.8189820367713,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_254.npy
Buche_255,Buche,1024,-0.46334296464920044,-0.5296409726142883,-0.9469865560531616,0.42050501704216003,0.3432709574699402,0.7548307776451111,0.01912510208785534,-0.02568826824426651,0.0338711217045784,1.312988519668579,779.9001930789732,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_255.npy
Buche_256,Buche,1024,-0.43323618173599243,-0.3899844288825989,-0.7609837651252747,0.4051564335823059,0.4416194558143616,0.9202958345413208,0.015316203236579895,0.005742083303630352,0.11168146133422852,1.172205924987793,873.5666474392403,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_256.npy
Buche_258,Buche,1024,-0.4421273171901703,-0.49990013241767883,-0.9857696294784546,0.4344853162765503,0.5095287561416626,0.9554407000541687,0.02664949931204319,0.018683182075619698,0.2460729479789734,1.717734456062317,596.1340510962253,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_258.npy
Buche_262,Buche,1024,-0.6277201175689697,-0.5733047127723694,-0.756834089756012,0.6914388537406921,0.840516209602356,0.5414397120475769,0.056760676205158234,0.11663251370191574,0.11308258026838303,2.421351671218872,422.9042861355756,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_262.npy
Buche_266,Buche,1024,-0.6396827101707458,-0.36879393458366394,-0.8793576955795288,0.40022116899490356,0.7454778552055359,0.8041934370994568,-0.06793739646673203,0.07091066241264343,0.23499485850334167,1.9507904052734375,524.9154379844658,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_266.npy
Buche_268,Buche,1024,-0.3170969784259796,-0.44003182649612427,-0.8556310534477234,0.3571587800979614,0.3702816665172577,0.9783144593238831,-0.010506141930818558,-0.03729797899723053,0.21008938550949097,1.001991629600525,1021.9646250021564,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_268.npy
Buche_269,Buche,1024,-0.3655170798301697,-0.4002458155155182,-0.665946364402771,0.38728657364845276,0.2922775149345398,0.9973394274711609,0.023366503417491913,-0.017290540039539337,0.5373730063438416,0.8671275973320007,1180.9104025182316,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_269.npy
Buche_270,Buche,1024,-0.08138428628444672,-0.256982684135437,-0.45529836416244507,0.3307247459888458,0.09992119669914246,0.979251503944397,0.11990071088075638,-0.058938149362802505,0.6702414155006409,0.21099834144115448,4853.118716506993,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_270.npy
Buche_271,Buche,1024,-0.18396131694316864,-0.17146365344524384,-0.45367303490638733,0.27888357639312744,0.1791548728942871,0.9797056317329407,0.06261079758405685,-0.009353562258183956,0.49445679783821106,0.23261156678199768,4402.18865366952,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_271.npy
Buche_273,Buche,1024,-0.18405823409557343,-0.15473400056362152,-0.4333517551422119,0.11461365967988968,0.17415915429592133,0.9921961426734924,-0.015987157821655273,0.02409280464053154,0.3359253406524658,0.14003320038318634,7312.551574897454,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_273.npy
Buche_28,Buche,1024,-0.12107682973146439,-0.0806601420044899,-0.448471337556839,0.10963305085897446,0.14053255319595337,0.9943075776100159,-0.005780618172138929,0.006485908292233944,0.4197598695755005,0.07362694293260574,13907.952160085148,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_28.npy
Buche_3,Buche,1024,-0.4528590440750122,-0.2987809479236603,-0.7885180115699768,0.37250658869743347,0.31271055340766907,0.9680238962173462,-0.05822537839412689,-0.02523638680577278,0.518143892288208,0.8865339756011963,1155.0600746074986,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_3.npy
Buche_37,Buche,1024,-0.14948010444641113,-0.2897050380706787,-0.7476222515106201,0.361028254032135,0.28043946623802185,0.9984737038612366,0.06448807567358017,0.04493352770805359,0.5059078931808472,0.5082248449325562,2014.8562397335959,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_37.npy
Buche_40,Buche,1024,-0.374521940946579,-0.4039108157157898,-0.9047647714614868,0.33443090319633484,0.42145705223083496,0.986854612827301,-0.007507286965847015,0.0006359410472214222,0.5445759296417236,1.1068753004074097,925.1267957854823,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_40.npy
Buche_42,Buche,1024,-0.2631584405899048,-0.2749270796775818,-0.5180873870849609,0.1964830756187439,0.2236338108778,0.9979047775268555,-0.022469408810138702,-0.0050341966561973095,0.6616849303245544,0.34740370512008667,2947.5793864836155,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_42.npy
Buche_43,Buche,1024,-0.12465180456638336,-0.20223310589790344,-0.42557308077812195,0.0708351582288742,0.10880430787801743,0.9987565875053406,-0.0009165799128822982,-0.017475174739956856,0.34087345004081726,0.08660459518432617,11823.85297016347,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_43.npy
Buche_44,Buche,1024,-0.36160513758659363,-0.256849467754364,-0.7279667854309082,0.36133840680122375,0.25092750787734985,0.9693084955215454,-0.0013305642642080784,-0.013002090156078339,0.243202343583107,0.6230597496032715,1643.502088928107,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_44.npy
Buche_46,Buche,1024,-0.3768516778945923,-0.3468081057071686,-0.5723987221717834,0.21190711855888367,0.3004835247993469,0.9878169298171997,-0.050233498215675354,-0.05666744336485863,0.41718411445617676,0.5945961475372314,1722.177320255646,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_46.npy
Buche_57,Buche,1024,-0.2803727686405182,-0.3205839991569519,-0.9917260408401489,0.413103312253952,0.32212311029434204,0.6656978726387024,0.017735064029693604,-0.02698480524122715,0.2664550542831421,0.7387171983718872,1386.1867603148653,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_57.npy
Buche_76,Buche,1024,-0.2790555953979492,-0.10399235039949417,-0.6023722887039185,0.14323274791240692,0.3316915035247803,0.9976483583450317,-0.04221344739198685,0.07001440227031708,0.43451735377311707,0.2943785488605499,3478.5143277714815,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Buche_76.npy
